dispute_id,payment_id,reason_code,amount,respond_by,has_avs_match,has_cvv_match,has_delivery_confirmation,has_device_fingerprint_match,has_duplicate_transaction_proof,has_item_description_match,has_product_photos,has_refund_already_issued,has_return_communication,has_signature_confirmation,has_tracking_number,would_win
D008366,pay_75992073,unauthorized_transaction,7247.79,2026-05-20,True,,True,False,False,False,True,True,False,True,True,False
D013784,pay_86004199,duplicate_charge,3923.82,2026-09-07,True,False,False,True,False,True,False,True,True,False,False,True
D002829,pay_82378003,unauthorized_transaction,4344.21,2026-01-15,,False,True,False,False,True,True,True,False,,True,False
D001376,pay_94105435,item_not_received,7993.56,2026-07-10,True,True,False,False,False,False,,True,False,False,True,True
D014236,pay_61747934,item_not_received,7416.49,2026-04-28,False,True,,True,False,True,True,False,True,False,False,False
D026653,pay_12172366,unauthorized_transaction,5822.19,2026-09-01,True,,,False,False,True,,False,False,,True,True
D022187,pay_50055578,item_not_as_described,901.54,2026-10-19,True,True,True,False,True,True,True,False,True,False,True,True
D023797,pay_16639264,duplicate_charge,1967.11,2026-03-29,,False,True,False,True,False,,True,True,False,True,True
D008649,pay_36374982,unauthorized_transaction,5545.83,2026-09-10,True,True,True,False,False,True,False,,False,True,False,False
D007980,pay_01609802,item_not_received,4456.99,2026-06-05,False,False,True,True,False,False,False,True,True,False,False,False
D011445,pay_89302406,item_not_received,1606.32,2026-06-04,False,,False,True,False,True,True,True,False,True,False,False
D000192,pay_15692379,unauthorized_transaction,1481.83,2026-05-03,True,True,,False,True,,True,True,False,False,False,True
D018212,pay_37449543,item_not_received,3307.71,2026-03-01,True,True,True,,True,False,False,,False,True,False,True
D015168,pay_68334112,item_not_as_described,540.51,2026-08-24,False,True,False,False,,,True,True,False,,,False
D017332,pay_57813871,item_not_as_described,6568.58,2026-09-13,True,False,True,False,False,,True,True,False,False,True,False
D028513,pay_20504320,item_not_received,3978.06,2026-01-20,True,False,,True,,True,,False,True,True,True,False
D005788,pay_36810348,duplicate_charge,4679.31,2026-04-25,False,False,True,False,,True,False,,False,True,True,True
D013710,pay_79281285,item_not_received,5676.39,2026-04-06,False,True,False,False,False,True,False,False,,True,,False
D012997,pay_97719126,duplicate_charge,6071.56,2026-03-30,True,False,True,False,False,True,True,False,True,True,True,False
D016827,pay_14766889,item_not_received,6131.12,2026-07-17,False,False,False,,,False,,,False,True,False,False
D002080,pay_77544561,item_not_as_described,792.1,2026-08-02,False,,,True,False,False,True,,True,True,True,True
D029305,pay_76613761,item_not_as_described,5914.7,2026-06-25,True,True,False,False,False,True,True,True,True,True,False,True
D009672,pay_43159138,unauthorized_transaction,2555.31,2026-09-21,,True,False,False,True,,False,False,False,False,True,False
D000122,pay_69372824,item_not_received,5874.61,2026-01-14,False,True,False,False,True,False,True,True,False,True,False,True
D014243,pay_14432754,duplicate_charge,2641.59,2026-05-13,,True,False,False,True,False,True,False,True,True,True,False
D026895,pay_51213168,item_not_received,4356.63,2026-08-17,True,False,False,True,False,False,False,True,False,True,True,True
D013897,pay_05696191,item_not_as_described,1452.9,2026-03-10,True,False,False,False,,True,,False,True,True,False,True
D003590,pay_26948813,unauthorized_transaction,4942.18,2026-08-17,True,False,False,True,True,False,True,True,False,False,True,True
D026450,pay_10896942,item_not_received,6179.63,2026-04-04,False,True,True,False,False,False,False,False,False,True,True,False
D015518,pay_98958937,duplicate_charge,3712.93,2026-07-26,True,True,,True,False,,False,False,False,False,False,False
D007763,pay_53351617,unauthorized_transaction,6981.6,2026-05-30,True,,,True,True,True,False,True,True,True,False,False
D005134,pay_29875693,duplicate_charge,4863.69,2026-09-30,True,False,False,False,False,True,False,False,True,False,,True
D007145,pay_65944850,duplicate_charge,4555.27,2026-03-01,False,True,True,False,False,False,False,False,False,True,True,False
D012893,pay_26370453,item_not_received,4566.65,2026-08-11,True,,False,False,,False,True,False,,False,True,False
D009792,pay_10640551,duplicate_charge,481.21,2026-04-06,False,,,True,False,True,True,False,True,False,True,False
D018481,pay_63619177,unauthorized_transaction,5505.41,2026-07-04,,True,True,,,False,,False,False,False,True,True
D003040,pay_49470062,duplicate_charge,2108.43,2026-10-04,,True,False,,True,True,False,True,True,True,False,True
D007701,pay_88945937,unauthorized_transaction,1033.99,2026-02-27,False,False,True,False,,True,False,False,False,True,True,False
D004665,pay_89609511,item_not_received,3718.48,2026-03-18,,,False,,True,False,False,True,True,False,False,False
D012288,pay_89856459,unauthorized_transaction,6374.28,2026-01-26,True,True,True,False,True,,True,False,False,True,True,False
D010460,pay_45742359,duplicate_charge,3765.23,2026-06-05,False,False,False,True,True,False,False,True,False,True,True,True
D009285,pay_78160834,item_not_as_described,1329.98,2026-09-21,True,False,True,True,False,True,True,True,True,False,,True
D015409,pay_59225908,duplicate_charge,7097.97,2026-10-11,True,True,,,True,True,False,False,,False,True,True
D006116,pay_20483694,duplicate_charge,6436.51,2026-08-28,True,True,True,False,True,False,True,True,True,True,,True
D013027,pay_58528899,item_not_as_described,4080.3,2026-05-09,True,,False,False,,True,True,False,,False,,True
D022116,pay_50510853,unauthorized_transaction,606.86,2026-08-29,False,True,False,True,True,False,True,True,True,False,True,True
D010673,pay_77900709,item_not_received,1083.28,2026-04-09,True,True,False,False,False,False,,True,True,True,True,True
D027191,pay_68764781,unauthorized_transaction,3542.52,2026-03-16,False,True,True,True,False,False,,False,True,True,True,True
D028753,pay_91618789,unauthorized_transaction,1386.67,2026-05-12,True,True,False,True,,False,False,,False,,True,False
D004472,pay_98768778,item_not_received,1415.67,2026-03-29,False,False,,True,False,True,,False,True,False,,False
D009991,pay_85678337,item_not_as_described,5005.2,2026-01-05,False,False,True,True,,True,True,True,False,False,False,False
D012852,pay_47004383,item_not_received,3950.66,2026-10-11,False,False,False,True,False,True,False,,,True,True,False
D015921,pay_55395385,item_not_as_described,5970.12,2026-01-21,False,True,True,,True,False,False,True,True,True,,False
D026267,pay_59549308,item_not_as_described,3807.17,2026-08-06,False,False,True,True,False,,,True,True,True,True,True
D001777,pay_85990380,unauthorized_transaction,3688.41,2026-06-03,False,True,True,True,True,True,True,False,True,,,False
D019254,pay_67260392,unauthorized_transaction,7236.25,2026-04-03,True,True,False,False,,False,False,True,False,,False,True
D021847,pay_26412816,item_not_received,1383.97,2026-02-25,False,True,True,True,,False,True,True,True,False,True,False
D004147,pay_36429637,unauthorized_transaction,666.99,2026-08-15,False,False,True,True,True,False,False,,True,True,True,False
D022942,pay_07421614,unauthorized_transaction,4965.08,2026-05-31,False,False,True,False,False,True,False,True,True,True,True,False
D005999,pay_79723750,duplicate_charge,7258.43,2026-10-01,,False,True,False,True,True,False,,,True,True,True
D005543,pay_86163687,item_not_as_described,2194.63,2026-03-17,False,True,True,False,True,False,False,True,False,True,False,True
D028725,pay_03810538,duplicate_charge,5894.91,2026-07-19,False,True,True,False,,False,True,True,,True,False,True
D017151,pay_01655196,duplicate_charge,7235.74,2026-09-09,True,True,True,True,True,True,True,False,True,False,True,False
D013179,pay_78527146,item_not_received,2436.8,2026-09-16,,,True,False,False,False,,True,False,False,False,False
D016082,pay_41170071,unauthorized_transaction,6795.85,2026-02-22,True,False,True,,True,False,,False,True,True,False,True
D014242,pay_29645657,item_not_received,2666.48,2026-08-06,False,True,False,True,False,False,True,False,False,True,False,True
D020962,pay_34505034,duplicate_charge,5250.33,2026-06-27,True,False,True,False,False,False,False,True,True,True,True,True
D013809,pay_35750160,item_not_as_described,5905.67,2026-05-07,,False,,,,,True,False,True,False,False,False
D025144,pay_34958472,item_not_received,3736.86,2026-07-09,False,False,True,True,True,False,True,False,False,True,,True
D019696,pay_22420580,duplicate_charge,6718.03,2026-02-07,False,True,False,False,False,False,True,False,,True,,False
D002754,pay_82134649,duplicate_charge,2025.6,2026-05-08,False,True,True,True,True,False,,True,True,True,True,True
D027086,pay_08715225,unauthorized_transaction,5380.87,2026-03-28,True,True,False,False,,False,False,True,True,True,True,False
D018597,pay_21994532,duplicate_charge,4034.28,2026-10-13,True,True,True,False,,True,False,False,False,False,,False
D017962,pay_01903861,unauthorized_transaction,6962.98,2026-05-19,True,True,True,True,True,False,False,True,False,False,False,True
D015891,pay_38028126,item_not_received,2477.56,2026-04-13,,True,True,False,False,True,False,True,,False,,True
D007981,pay_86996576,item_not_received,6333.1,2026-02-28,True,,True,,True,False,True,True,,True,True,False
D014784,pay_89668826,duplicate_charge,1742.69,2026-06-16,False,False,False,False,True,True,,False,,True,True,True
D016654,pay_43701148,duplicate_charge,2787.49,2026-07-20,False,True,True,True,True,False,False,,False,False,True,True
D002881,pay_82245589,unauthorized_transaction,6793.11,2026-08-08,True,True,False,True,True,False,False,False,,True,True,False
D028443,pay_54374431,item_not_received,888.69,2026-04-07,True,,False,False,True,,False,False,True,,False,False
D019688,pay_03874363,unauthorized_transaction,7777.34,2026-10-13,True,True,,,True,True,False,False,True,True,True,True
D023926,pay_94734466,duplicate_charge,2530.23,2026-05-10,True,,True,False,False,False,False,False,False,False,False,False
D003849,pay_55291098,item_not_received,5217.49,2026-07-21,False,False,,False,True,False,False,False,,False,False,False
D025411,pay_39957800,duplicate_charge,4386.51,2026-09-28,True,True,True,False,,True,True,,False,False,,False
D013437,pay_93930416,unauthorized_transaction,2813.07,2026-06-30,,False,False,True,False,False,True,,False,True,False,True
D009778,pay_45653159,item_not_as_described,6507.95,2026-03-17,,True,False,,True,False,True,False,False,True,False,False
D011246,pay_91387053,item_not_as_described,6501.53,2026-09-03,,,,False,True,False,,True,False,False,False,True
D017716,pay_42744841,unauthorized_transaction,2210.92,2026-01-05,True,True,True,True,True,True,False,True,False,True,True,True
D023238,pay_89540390,unauthorized_transaction,6802.6,2026-02-18,True,False,True,,False,False,False,False,True,,False,True
D022580,pay_39422061,unauthorized_transaction,3721.23,2026-06-13,False,False,False,,True,,True,True,,True,False,False
D018930,pay_91603979,item_not_received,3125.76,2026-10-22,False,True,,True,True,,True,False,False,False,False,False
D002595,pay_03463496,duplicate_charge,4569.64,2026-07-02,True,False,False,False,True,False,True,,True,,False,False
D001773,pay_78110887,item_not_received,5769.44,2026-02-13,False,True,,True,False,True,True,True,False,False,False,False
D015338,pay_59027715,duplicate_charge,3212.38,2026-03-28,False,True,True,True,False,True,False,True,False,True,True,False
D023976,pay_77252621,unauthorized_transaction,4183.27,2026-02-01,False,True,True,True,,True,False,True,True,True,False,True
D007129,pay_54814835,unauthorized_transaction,7547.37,2026-06-28,False,False,False,False,False,True,False,,True,True,False,False
D025513,pay_09696585,unauthorized_transaction,5956.14,2026-07-21,True,True,False,True,True,True,False,True,True,True,False,True
D005216,pay_86061123,item_not_as_described,3203.74,2026-08-09,False,,True,False,False,False,False,True,False,True,False,False
D015575,pay_13028915,duplicate_charge,1990.9,2026-05-31,False,True,True,,True,False,,,True,True,True,False
D019276,pay_00053645,item_not_as_described,1675.21,2026-01-12,True,True,False,True,True,False,True,False,True,False,,False
D007218,pay_51621224,unauthorized_transaction,7821.2,2026-03-27,True,False,True,,,False,True,False,False,True,True,False
D003822,pay_71226024,duplicate_charge,5090.41,2026-07-30,True,False,True,,True,True,False,False,True,True,False,True
D013512,pay_69957626,item_not_received,583.3,2026-06-28,True,False,False,True,,False,False,True,False,True,False,True
D001923,pay_68719799,item_not_received,5298.88,2026-07-01,False,True,True,True,True,True,True,,True,True,,True
D006467,pay_34801051,item_not_as_described,6433.71,2026-08-02,False,True,True,True,False,True,True,False,False,True,False,False
D029396,pay_10711448,item_not_as_described,6926.0,2026-04-09,True,True,,True,True,False,,False,True,,True,False
D016408,pay_89132294,duplicate_charge,7149.18,2026-10-21,False,True,False,False,True,True,,True,,False,True,True
D004078,pay_77206241,unauthorized_transaction,2399.88,2026-02-01,True,True,False,False,,False,True,False,True,True,True,True
D025418,pay_92669174,item_not_received,1616.5,2026-04-15,True,True,False,True,False,True,True,True,True,True,,True
D006231,pay_60861340,item_not_as_described,6463.19,2026-04-09,True,False,,False,False,True,,False,True,,False,True
D011844,pay_57276275,item_not_received,5620.12,2026-07-11,,False,True,True,True,True,False,False,True,True,False,False
D003798,pay_48842289,item_not_as_described,2610.69,2026-01-24,,True,,False,,False,True,True,True,True,,True
D015514,pay_31707885,item_not_received,3560.73,2026-02-09,False,True,True,False,True,,True,,False,True,False,False
D018206,pay_84312914,item_not_as_described,6259.76,2026-08-29,False,False,,,False,False,False,False,False,False,True,False
D024490,pay_59686745,item_not_received,2849.59,2026-09-10,,True,True,True,,True,True,True,True,False,False,False
D022047,pay_32014014,unauthorized_transaction,6662.71,2026-05-03,False,True,True,True,True,False,False,,True,False,True,True
D013853,pay_32066256,duplicate_charge,2557.59,2026-02-25,True,False,True,True,True,True,,True,,False,,True
D010359,pay_42803863,item_not_as_described,5858.48,2026-08-26,True,False,True,False,,False,True,False,True,True,True,True
D005029,pay_43580256,duplicate_charge,5708.32,2026-09-29,,False,True,False,True,True,True,False,False,True,,True
D010136,pay_94634636,unauthorized_transaction,5714.34,2026-08-11,False,True,True,True,False,False,False,False,True,True,False,True
D021849,pay_00937428,item_not_as_described,5327.66,2026-05-03,False,True,False,True,,False,False,False,True,,False,False
D022687,pay_96932411,unauthorized_transaction,950.92,2026-03-28,True,True,True,True,False,True,False,False,,False,False,True
D005372,pay_45818061,item_not_as_described,6564.3,2026-03-19,False,False,True,False,,True,,False,True,False,False,False
D023922,pay_95923366,unauthorized_transaction,5785.09,2026-09-22,True,True,False,True,True,False,True,False,True,True,True,True
D000198,pay_02332623,unauthorized_transaction,888.28,2026-03-10,False,True,True,False,,True,True,False,False,False,True,False
D018669,pay_56281602,item_not_as_described,5903.19,2026-06-26,False,True,False,False,True,True,True,False,True,,False,True
D003857,pay_05215724,item_not_as_described,1254.95,2026-10-03,True,,True,False,True,,True,True,True,True,True,True
D003091,pay_58602122,item_not_received,1012.87,2026-05-21,False,True,False,False,False,False,True,False,False,True,True,True
D028580,pay_59498910,item_not_received,7104.48,2026-10-15,False,True,,True,True,False,,False,False,,True,True
D005632,pay_23776243,item_not_received,2126.85,2026-04-08,,True,False,False,,False,True,False,True,False,False,False
D023395,pay_41563910,item_not_received,6668.78,2026-05-31,False,False,True,True,False,True,True,True,False,True,True,True
D020460,pay_19642337,item_not_as_described,5314.52,2026-04-05,True,True,False,,False,,True,True,True,True,False,True
D027544,pay_24512321,duplicate_charge,7459.11,2026-08-08,True,False,False,False,,True,False,True,True,,False,False
D028658,pay_73818185,item_not_received,1022.35,2026-05-28,False,True,True,,True,True,True,False,True,,,True
D011223,pay_03761192,unauthorized_transaction,2069.05,2026-07-15,True,True,False,True,True,False,False,True,False,False,True,True
D016505,pay_55103938,item_not_as_described,3734.23,2026-02-13,,True,,False,True,True,True,True,True,True,True,True
D012903,pay_63484667,item_not_as_described,4245.26,2026-01-23,False,False,True,False,,True,True,True,True,False,True,True
D015710,pay_03970128,item_not_received,1248.43,2026-02-28,False,False,,False,True,False,,False,False,True,,True
D022998,pay_66821732,duplicate_charge,366.93,2026-04-12,False,False,False,True,True,False,True,,True,False,True,False
D008373,pay_14902606,unauthorized_transaction,3921.5,2026-02-27,True,True,False,True,False,True,True,True,False,True,True,False
D029705,pay_87468135,duplicate_charge,4358.34,2026-09-12,True,False,False,True,False,False,False,False,True,,True,False
D016954,pay_62727060,item_not_received,3453.28,2026-06-18,True,False,True,False,True,True,False,False,False,True,False,False
D018222,pay_40674901,item_not_received,3643.58,2026-04-14,,True,True,False,False,True,True,True,True,True,True,True
D018366,pay_46231756,item_not_received,2067.67,2026-08-15,False,False,False,,False,True,False,True,False,,False,False
D004530,pay_36209095,item_not_as_described,2924.05,2026-08-31,True,True,False,True,True,True,False,True,True,False,False,False
D017614,pay_53697387,unauthorized_transaction,1606.29,2026-10-20,,True,True,False,True,True,,False,True,False,False,True
D006950,pay_74246700,item_not_as_described,461.4,2026-02-15,True,True,False,True,False,True,True,False,True,True,True,True
D006084,pay_37957004,item_not_received,5251.06,2026-05-14,True,False,False,True,True,False,True,True,True,True,False,False
D024190,pay_00030139,unauthorized_transaction,7813.31,2026-06-02,False,False,True,True,False,True,False,False,False,,True,False
D025043,pay_40019291,item_not_as_described,5586.27,2026-07-05,False,False,True,,False,False,False,False,False,False,True,False
D005542,pay_06781728,unauthorized_transaction,5124.37,2026-07-18,True,True,True,True,True,False,True,False,False,False,False,True
D004574,pay_13433742,duplicate_charge,3542.24,2026-06-16,False,False,False,True,True,True,True,True,True,True,False,True
D006319,pay_88201417,item_not_as_described,6422.49,2026-07-06,True,True,False,False,False,True,True,,,True,True,True
D020202,pay_92178526,duplicate_charge,1373.07,2026-01-02,True,False,,True,True,True,True,,,True,,True
D021895,pay_83362327,item_not_received,4092.26,2026-03-29,True,True,True,False,True,True,False,False,True,False,False,False
D024977,pay_28508477,item_not_received,1210.02,2026-03-12,True,False,True,False,False,False,True,False,True,False,False,True
D024001,pay_22581628,duplicate_charge,5442.06,2026-02-05,False,True,True,False,,False,False,True,True,True,True,True
D010444,pay_53652281,item_not_as_described,3956.63,2026-06-14,False,False,False,False,False,True,False,True,True,False,False,True
D026247,pay_53196658,duplicate_charge,3774.94,2026-09-17,True,False,False,True,True,,,,False,False,True,True
D006648,pay_54403853,unauthorized_transaction,7301.16,2026-08-11,True,False,False,False,True,False,True,True,False,False,False,False
D022139,pay_51568009,duplicate_charge,5959.98,2026-01-13,True,False,False,True,False,True,False,True,,False,True,False
D013948,pay_15891992,item_not_received,5859.76,2026-04-09,True,False,True,False,True,False,True,True,True,,True,True
D014464,pay_96069034,duplicate_charge,5466.92,2026-03-29,True,False,,True,False,True,True,False,True,False,,False
D008736,pay_56739277,item_not_received,5662.81,2026-04-02,False,True,,,True,False,,False,True,False,False,True
D002669,pay_05076420,duplicate_charge,4031.38,2026-07-31,False,,False,False,False,,False,,,False,True,True
D015268,pay_27584803,unauthorized_transaction,2579.39,2026-08-18,True,True,,True,True,True,True,False,,False,False,True
D015303,pay_26035310,duplicate_charge,5312.59,2026-08-24,False,False,False,False,True,False,True,True,,True,False,True
D000417,pay_89418882,unauthorized_transaction,7332.85,2026-02-14,False,True,,False,True,False,False,False,True,False,True,False
D026043,pay_10637314,item_not_as_described,5876.32,2026-07-21,False,False,False,,False,,,,True,True,True,True
D020464,pay_96430949,item_not_received,7053.09,2026-06-28,False,False,True,False,True,False,True,,True,True,True,True
D002869,pay_14280534,item_not_received,4348.0,2026-06-12,True,True,False,False,True,,False,True,False,,True,True
D005514,pay_40109108,duplicate_charge,2206.07,2026-10-14,,True,False,False,True,,True,True,True,False,False,True
D010927,pay_20179517,duplicate_charge,6507.45,2026-10-24,True,True,False,False,True,,,False,False,True,False,False
D029128,pay_05115124,item_not_received,717.16,2026-10-02,False,True,True,False,False,True,False,True,True,True,True,True
D023950,pay_20417076,item_not_received,546.94,2026-09-22,True,False,True,True,False,True,,,,True,True,True
D019255,pay_01451345,unauthorized_transaction,1908.22,2026-05-21,,True,False,,True,False,True,False,False,True,False,True
D026988,pay_95489876,duplicate_charge,6586.38,2026-04-14,True,True,False,True,False,False,False,True,True,False,False,True
D028760,pay_98553673,duplicate_charge,1067.9,2026-05-07,True,False,True,False,,True,True,,True,False,False,True
D006448,pay_59175465,duplicate_charge,4103.27,2026-06-05,False,False,True,False,True,,,False,True,True,,True
D000915,pay_99384681,unauthorized_transaction,2461.88,2026-02-25,True,False,True,True,,False,True,True,False,False,False,False
D003805,pay_14310409,unauthorized_transaction,2807.25,2026-07-17,True,False,True,False,True,False,False,True,False,False,True,False
D016187,pay_59504076,item_not_received,4939.19,2026-09-27,True,False,True,True,False,False,True,True,False,True,,True
D024709,pay_22407007,unauthorized_transaction,5007.1,2026-02-21,False,True,False,False,False,,,,,,,True
D009576,pay_39768614,item_not_as_described,3744.39,2026-06-10,,False,False,,True,True,True,False,True,True,True,False
D027189,pay_09315625,unauthorized_transaction,3385.82,2026-04-03,,,False,True,,True,True,True,True,True,True,True
D025709,pay_79765061,unauthorized_transaction,2608.76,2026-04-07,True,,True,True,True,False,False,False,False,False,True,True
D002759,pay_22719819,unauthorized_transaction,1923.04,2026-07-07,False,,True,False,,,False,False,True,False,True,True
D021468,pay_16118963,unauthorized_transaction,584.17,2026-05-03,True,True,True,,False,False,True,True,False,False,True,True
D024216,pay_59116733,item_not_received,7732.75,2026-03-08,,False,True,True,False,,False,False,False,True,,False
D029390,pay_74884794,unauthorized_transaction,7841.73,2026-07-25,True,False,True,False,False,True,,True,True,False,False,True
D004251,pay_11745062,unauthorized_transaction,5998.59,2026-03-07,True,False,True,,,,False,True,True,True,,False
D016101,pay_91981748,item_not_as_described,3367.01,2026-06-12,True,,False,True,False,True,,False,True,True,False,True
D000140,pay_84786974,duplicate_charge,5025.21,2026-08-27,True,,False,True,False,True,False,True,True,False,,True
D015561,pay_17053307,item_not_received,3367.78,2026-06-30,False,,,True,False,False,True,False,False,True,False,False
D021555,pay_40805486,item_not_as_described,3936.15,2026-01-11,,False,True,False,False,True,True,False,True,True,,True
D010412,pay_50221115,item_not_received,3435.67,2026-08-25,False,False,False,,True,True,True,True,False,,False,False
D017854,pay_61659078,unauthorized_transaction,5927.52,2026-06-19,True,False,False,False,True,False,False,False,False,False,False,True
D029274,pay_36277863,unauthorized_transaction,2815.68,2026-03-20,False,True,False,True,True,True,,,False,False,False,True
D029754,pay_10048777,unauthorized_transaction,3295.44,2026-04-22,False,,True,False,False,True,True,False,False,True,True,True
D029463,pay_70924351,unauthorized_transaction,5371.91,2026-07-25,,False,,,True,True,True,False,False,True,False,False
D000998,pay_34338038,duplicate_charge,5867.54,2026-09-13,True,,False,True,False,False,True,True,False,True,True,False
D019455,pay_78634819,duplicate_charge,6685.79,2026-03-04,False,True,False,,True,,,True,False,False,False,True
D029475,pay_66043383,unauthorized_transaction,1035.14,2026-08-16,True,True,True,True,True,,,True,,True,False,True
D002768,pay_14139162,item_not_received,3394.67,2026-04-17,False,True,False,False,True,,True,False,,False,False,False
D029819,pay_17764798,unauthorized_transaction,7522.03,2026-03-20,False,False,True,False,False,False,True,False,True,False,True,False
D022215,pay_57733866,item_not_received,5101.21,2026-09-15,True,True,False,True,False,False,True,True,False,,True,True
D024392,pay_14655160,duplicate_charge,7118.65,2026-04-02,False,True,False,False,False,,False,False,False,False,True,True
D007595,pay_46949615,unauthorized_transaction,6701.77,2026-10-03,True,,True,False,False,True,True,True,True,False,False,True
D002868,pay_00530150,item_not_received,7686.16,2026-07-08,True,True,,,,False,False,False,True,True,False,True
D013516,pay_06888148,unauthorized_transaction,3759.97,2026-08-06,False,,True,False,,False,False,True,False,False,True,True
D025731,pay_10275651,unauthorized_transaction,1635.24,2026-06-25,True,False,True,False,True,False,False,False,False,False,False,True
D014526,pay_68437368,item_not_as_described,3036.07,2026-03-06,False,False,False,True,,,,,True,True,True,False
D025295,pay_78561439,unauthorized_transaction,1856.32,2026-01-02,True,True,True,True,,,False,,False,True,False,True
D013956,pay_27934135,duplicate_charge,2167.3,2026-08-05,False,True,False,True,True,True,True,True,False,False,False,True
D005651,pay_81448255,unauthorized_transaction,6863.53,2026-07-20,False,True,True,False,,False,True,True,,True,False,False
D004757,pay_94842790,duplicate_charge,695.09,2026-02-14,,True,False,True,False,,False,False,True,False,False,True
D019336,pay_17448701,item_not_as_described,7126.38,2026-08-13,False,True,False,False,False,True,True,False,True,True,False,False
D015805,pay_72574209,item_not_as_described,3163.17,2026-05-02,True,True,False,True,True,False,True,True,,True,False,False
D003072,pay_46573879,unauthorized_transaction,975.68,2026-05-03,True,True,False,False,False,True,False,False,True,True,False,True
D016635,pay_77545081,item_not_as_described,2822.01,2026-09-05,True,True,,True,False,True,False,True,True,False,False,True
D028807,pay_42048047,item_not_as_described,4641.22,2026-08-16,False,,False,False,False,True,True,False,True,True,False,True
D010717,pay_70026445,item_not_as_described,4025.46,2026-02-19,True,True,True,,True,True,True,,,False,True,True
D014458,pay_95175427,item_not_as_described,3749.46,2026-01-25,False,False,True,False,,True,False,False,True,False,False,True
D012967,pay_36570077,item_not_as_described,7841.17,2026-09-18,False,True,False,False,,,,True,True,False,False,True
D024158,pay_97022037,unauthorized_transaction,1480.64,2026-10-07,True,True,True,True,False,,False,True,,True,True,False
D003950,pay_57081312,item_not_as_described,746.35,2026-04-01,True,True,True,True,True,True,True,True,True,False,True,True
D006510,pay_68185284,unauthorized_transaction,7009.97,2026-01-25,False,,True,True,True,False,True,False,False,True,,False
D011215,pay_03919581,item_not_received,3130.17,2026-04-10,True,True,True,,True,False,False,False,False,True,True,True
D000194,pay_53359331,duplicate_charge,731.57,2026-07-05,,,True,True,True,False,False,True,False,True,False,True
D010768,pay_28068906,unauthorized_transaction,2397.6,2026-10-19,True,False,,True,False,True,False,False,False,,,True
D028938,pay_32716614,item_not_received,3021.11,2026-02-14,False,True,True,True,,True,,False,True,True,True,True
D029767,pay_62051760,unauthorized_transaction,3486.45,2026-06-16,True,True,,True,False,False,False,False,False,False,False,False
D020538,pay_74704962,unauthorized_transaction,6007.16,2026-03-16,False,False,True,True,True,True,,False,False,True,False,False
D006829,pay_07351379,duplicate_charge,3099.8,2026-08-26,False,False,,True,False,,False,False,,False,False,True
D025137,pay_58071257,item_not_as_described,3345.71,2026-04-06,False,False,,True,,,True,True,,False,True,True
D005637,pay_29830719,item_not_as_described,452.54,2026-08-25,False,False,True,False,True,True,True,True,True,False,True,True
D002651,pay_49580192,unauthorized_transaction,5635.75,2026-04-26,False,False,True,,False,,False,,False,True,False,False
D019649,pay_17068795,duplicate_charge,6758.88,2026-01-05,True,True,True,True,True,False,False,True,False,True,True,True
D013402,pay_46853188,item_not_received,3221.52,2026-03-22,True,False,True,False,True,,False,False,False,True,True,False
D010842,pay_92586652,item_not_as_described,2897.04,2026-08-21,True,False,,True,False,,True,False,True,True,True,False
D000664,pay_45317894,item_not_as_described,7112.47,2026-04-27,False,False,False,True,,True,,True,True,False,,True
D021572,pay_77914263,duplicate_charge,2745.99,2026-07-27,,False,True,True,True,False,True,False,,,False,False
D020260,pay_37840990,item_not_as_described,2434.03,2026-03-13,False,False,,,False,False,False,,,True,True,False
D012152,pay_31302332,item_not_as_described,3173.2,2026-02-17,False,,,False,False,,True,,,True,False,False
D010068,pay_53490824,item_not_as_described,2193.91,2026-09-20,False,True,,,False,True,,False,,False,True,False
D027543,pay_04803810,duplicate_charge,2619.46,2026-01-30,False,False,,True,False,True,True,True,True,True,,True
D013069,pay_02386083,duplicate_charge,6236.96,2026-01-19,False,,,False,False,False,,False,False,,,False
D027466,pay_50240317,item_not_received,384.75,2026-07-19,True,False,False,,False,False,,True,,True,True,False
D009595,pay_87157104,item_not_as_described,2095.34,2026-04-29,False,False,False,True,True,,True,False,,True,,True
D029444,pay_11848822,unauthorized_transaction,6549.85,2026-09-01,True,False,False,False,,,False,True,True,False,False,True
D007814,pay_93337028,unauthorized_transaction,5776.78,2026-10-04,True,True,,False,,True,False,True,True,False,False,False
D014533,pay_29616910,unauthorized_transaction,7129.34,2026-06-12,False,True,True,False,True,False,False,,False,True,True,True
D014688,pay_55504158,duplicate_charge,3192.64,2026-08-23,False,,False,True,True,False,True,True,True,True,True,False
D017762,pay_41643899,duplicate_charge,6184.11,2026-04-17,True,True,False,False,,False,True,True,False,True,True,True
D006651,pay_85116552,unauthorized_transaction,1637.59,2026-03-26,True,,True,False,True,False,,True,,False,True,True
D022857,pay_70640547,item_not_received,791.51,2026-07-13,False,,True,True,True,True,True,False,False,False,,True
D028120,pay_69147267,duplicate_charge,6539.43,2026-05-23,True,False,False,,False,True,False,True,False,True,True,False
D021824,pay_17652345,duplicate_charge,5987.78,2026-09-22,True,False,,True,True,False,False,True,False,True,False,True
D014481,pay_62341389,duplicate_charge,2461.53,2026-08-09,,False,,,False,False,False,,False,True,True,False
